,Outline,Critical,ID.,Descrição dos Serviços,Empreiteiro,Dur,Início,Fim,Início,Fim,%,Início,Fim,Observações,periodo
1515,4,No,10225,REVESTIMENTO DE GESSO EM HALL DE SERVIÇO - 8 ANDAR,Empresa 8,3 d,2021-08-06 00:00:00,2021-08-10 00:00:00,2021-10-18 00:00:00,2021-10-20 00:00:00,1,,,,2021-11-01
1516,4,No,10226,REVESTIMENTO DE GESSO EM HALL DE SERVIÇO - 9 ANDAR,Empresa 8,3 d,2021-08-11 00:00:00,2021-08-13 00:00:00,2021-10-21 00:00:00,2021-10-25 00:00:00,1,,,,2021-11-01
1517,4,No,10227,REVESTIMENTO DE GESSO EM HALL DE SERVIÇO - 10 ANDAR,Empresa 8,3 d,2021-08-16 00:00:00,2021-08-18 00:00:00,2021-10-26 00:00:00,2021-10-28 00:00:00,1,,,,2021-11-01
1518,4,No,10228,REVESTIMENTO DE GESSO EM HALL DE SERVIÇO - 11 ANDAR,Empresa 8,3 d,2021-08-19 00:00:00,2021-08-23 00:00:00,2021-10-29 00:00:00,2021-11-03 00:00:00,,,,Está seguindo o pavimento completo,2021-11-01
1519,4,No,10229,REVESTIMENTO DE GESSO EM HALL DE SERVIÇO - 12 ANDAR,Empresa 8,3 d,2021-08-24 00:00:00,2021-08-26 00:00:00,2021-11-04 00:00:00,2021-11-08 00:00:00,,,,Está seguindo o pavimento completo,2021-11-01
1520,4,No,10230,REVESTIMENTO DE GESSO EM HALL DE SERVIÇO - 13 ANDAR,Empresa 8,3 d,2021-08-27 00:00:00,2021-08-31 00:00:00,2021-11-09 00:00:00,2021-11-11 00:00:00,,,,Está seguindo o pavimento completo,2021-11-01
1521,4,No,10231,REVESTIMENTO DE GESSO EM HALL DE SERVIÇO - 14 ANDAR,Empresa 8,3 d,2021-09-01 00:00:00,2021-09-03 00:00:00,2021-11-12 00:00:00,2021-11-17 00:00:00,,,,Está seguindo o pavimento completo,2021-11-01
1522,4,No,10232,REVESTIMENTO DE GESSO EM HALL DE SERVIÇO - 15 ANDAR,Empresa 8,3 d,2021-09-06 00:00:00,2021-09-09 00:00:00,2021-11-18 00:00:00,2021-11-22 00:00:00,,,,Está seguindo o pavimento completo,2021-11-01
1523,4,No,10597,BATENTE DE PORTA CORTA-FOGO EM ESCADA - 17 ANDAR,Empresa 6,2 d,2021-09-10 00:00:00,2021-09-13 00:00:00,2021-10-07 00:00:00,2021-10-08 00:00:00,1,,,,2021-11-01
1524,4,No,10598,BATENTE DE PORTA CORTA-FOGO EM ESCADA - 18 ANDAR,Empresa 6,2 d,2021-09-15 00:00:00,2021-09-16 00:00:00,2021-10-18 00:00:00,2021-10-19 00:00:00,1,,,,2021-11-01
1525,4,No,10599,BATENTE DE PORTA CORTA-FOGO EM ESCADA - 19 ANDAR,Empresa 6,2 d,2021-09-20 00:00:00,2021-09-21 00:00:00,2021-10-21 00:00:00,2021-10-22 00:00:00,1,,,,2021-11-01
1526,4,No,10600,BATENTE DE PORTA CORTA-FOGO EM ESCADA - 20 ANDAR,Empresa 6,2 d,2021-09-23 00:00:00,2021-09-24 00:00:00,2021-10-26 00:00:00,2021-10-27 00:00:00,1,,,,2021-11-01
1527,4,No,10601,BATENTE DE PORTA CORTA-FOGO EM ESCADA - 21 ANDAR,Empresa 6,2 d,2021-09-28 00:00:00,2021-09-29 00:00:00,2021-11-09 00:00:00,2021-11-10 00:00:00,,2021-11-22 00:00:00,2021-11-23 00:00:00,,2021-11-01
1528,4,No,10602,BATENTE DE PORTA CORTA-FOGO EM ESCADA - 22 ANDAR,Empresa 6,2 d,2021-10-01 00:00:00,2021-10-04 00:00:00,2021-11-12 00:00:00,2021-11-16 00:00:00,,2021-11-24 00:00:00,2021-11-25 00:00:00,,2021-11-01
1529,4,No,10603,BATENTE DE PORTA CORTA-FOGO EM ESCADA - 23 ANDAR,Empresa 6,2 d,2021-10-06 00:00:00,2021-10-07 00:00:00,2021-11-18 00:00:00,2021-11-19 00:00:00,,2021-11-26 00:00:00,2021-11-27 00:00:00,,2021-11-01
1530,4,No,10625,REVESTIMENTO DE ARGAMASSA EM ESCADA - 5 ANDAR,Empresa 3,3 d,2021-08-23 00:00:00,2021-08-25 00:00:00,2021-10-06 00:00:00,2021-10-08 00:00:00,,,,,2021-11-01
1531,4,No,10626,REVESTIMENTO DE ARGAMASSA EM ESCADA - 6 ANDAR,Empresa 3,3 d,2021-08-26 00:00:00,2021-08-30 00:00:00,2021-10-11 00:00:00,2021-10-14 00:00:00,,,,,2021-11-01
1532,4,No,10627,REVESTIMENTO DE GESSO/ ARGAMASSA EM ESCADA - 7 ANDAR,Empresa 8,3 d,2021-08-31 00:00:00,2021-09-02 00:00:00,2021-10-15 00:00:00,2021-10-19 00:00:00,1,,,,2021-11-01
1533,4,No,10628,REVESTIMENTO DE GESSO/ ARGAMASSA EM ESCADA - 8 ANDAR,Empresa 8,3 d,2021-09-03 00:00:00,2021-09-08 00:00:00,2021-10-20 00:00:00,2021-10-22 00:00:00,1,,,,2021-11-01
1534,4,No,10629,REVESTIMENTO DE GESSO/ ARGAMASSA EM ESCADA - 9 ANDAR,Empresa 8,3 d,2021-09-09 00:00:00,2021-09-13 00:00:00,2021-10-25 00:00:00,2021-10-27 00:00:00,1,,,,2021-11-01
1535,4,No,10630,REVESTIMENTO DE GESSO/ ARGAMASSA EM ESCADA - 10 ANDAR,Empresa 8,3 d,2021-09-14 00:00:00,2021-09-16 00:00:00,2021-10-28 00:00:00,2021-11-01 00:00:00,1,,,,2021-11-01
1536,4,No,10631,REVESTIMENTO DE GESSO/ ARGAMASSA EM ESCADA - 11 ANDAR,Empresa 8,3 d,2021-09-17 00:00:00,2021-09-21 00:00:00,2021-11-03 00:00:00,2021-11-05 00:00:00,,,,Está seguindo o ciclo do pavimento,2021-11-01
1537,4,No,10632,REVESTIMENTO DE GESSO/ ARGAMASSA EM ESCADA - 12 ANDAR,Empresa 8,3 d,2021-09-22 00:00:00,2021-09-24 00:00:00,2021-11-08 00:00:00,2021-11-10 00:00:00,,,,Está seguindo o ciclo do pavimento,2021-11-01
1538,4,No,10633,REVESTIMENTO DE GESSO/ ARGAMASSA EM ESCADA - 13 ANDAR,Empresa 8,3 d,2021-09-27 00:00:00,2021-09-29 00:00:00,2021-11-11 00:00:00,2021-11-16 00:00:00,,,,Está seguindo o ciclo do pavimento,2021-11-01
1539,4,No,10634,REVESTIMENTO DE GESSO/ ARGAMASSA EM ESCADA - 14 ANDAR,Empresa 8,3 d,2021-09-30 00:00:00,2021-10-04 00:00:00,2021-11-17 00:00:00,2021-11-19 00:00:00,,,,Está seguindo o ciclo do pavimento,2021-11-01
1540,4,No,11355,ESTRUTURA DA PERIFERIA - TRECHO C - 3 PVTO,Empresa 1,16 d,2021-04-08 00:00:00,2021-04-21 00:00:00,2021-10-06 00:00:00,2021-10-25 00:00:00,1,,,,2021-11-01
1541,4,No,11356,ESTRUTURA DA PERIFERIA - TRECHO C - 4 PVTO,Empresa 1,15 d,2021-04-22 00:00:00,2021-05-05 00:00:00,2021-10-26 00:00:00,2021-11-12 00:00:00,1,,,,2021-11-01
1542,3,No,11364,ESTRUTURA DA PERIFERIA - TRECHO E (PISCINA TORRE 2),Empresa 7,68 d,2021-02-27 00:00:00,2021-05-17 00:00:00,2021-07-29 00:00:00,2021-11-04 00:00:00,,,,,2021-11-01
1543,4,No,11369,ESTRUTURA DA PERIFERIA - TRECHO E - 5 PVTO (ESTRUTURA DA PISCINA),Empresa 7,23 d,2021-04-24 00:00:00,2021-05-17 00:00:00,2021-10-07 00:00:00,2021-11-04 00:00:00,1,,,,2021-11-01
1544,4,Yes,11378,REGULARIZAÇÃO DE TETO ,Empresa 3,6 d,2021-07-30 00:00:00,2021-08-06 00:00:00,2021-11-05 00:00:00,2021-11-12 00:00:00,1,,,,2021-11-01
1545,4,Yes,11379,REGULARIZAÇÃO DE TETO ,Empresa 3,6 d,2021-08-09 00:00:00,2021-08-16 00:00:00,2021-11-16 00:00:00,2021-11-23 00:00:00,,2021-11-16 00:00:00,2021-11-23 00:00:00,,2021-11-01
1546,4,Yes,11439,REGULARIZAÇÃO DE TETO ,Empresa 3,6 d,2021-07-30 00:00:00,2021-08-06 00:00:00,2021-11-05 00:00:00,2021-11-12 00:00:00,1,,,,2021-11-01
1547,3,No,11761,ALVENARIA DE MURETAS - PISCINAS,,17 d,2021-11-30 00:00:00,2021-12-22 00:00:00,2021-10-26 00:00:00,2021-11-19 00:00:00,,,,,2021-11-01
1548,4,No,11762, ALVENARIA DE MURETAS,Empresa 3,7 d,2021-11-30 00:00:00,2021-12-08 00:00:00,2021-10-26 00:00:00,2021-11-04 00:00:00,1,,,,2021-11-01
1549,4,No,11763, ALVENARIA DE CASA DE MÁQUINAS,Empresa 3,10 d,2021-12-09 00:00:00,2021-12-22 00:00:00,2021-11-05 00:00:00,2021-11-19 00:00:00,1,,,,2021-11-01
1550,3,Yes,5,LIBERAÇÃO PARA MONTAGEM DOS ELEVADORES (45 dias após a liberação da estrutura),,1 d,2021-11-05 00:00:00,2021-11-05 00:00:00,2021-12-28 00:00:00,2021-12-28 00:00:00,,,,,2021-12-01
1551,4,Yes,6,LIBERAÇÃO PARA MONTAGEM DOS ELEVADORES,,1 d,2021-11-05 00:00:00,2021-11-05 00:00:00,2021-12-28 00:00:00,2021-12-28 00:00:00,1,,,,2021-12-01
1552,3,No,61,CAIXILHOS - INSTALAÇÃO PROTÓTIPO,,1 d,2020-02-03 00:00:00,2020-02-03 00:00:00,2021-12-06 00:00:00,2021-12-06 00:00:00,,,,,2021-12-01
1553,4,No,62,CAIXILHOS - INSTALAÇÃO PROTÓTIPO,,1 d,2020-02-03 00:00:00,2020-02-03 00:00:00,2021-12-06 00:00:00,2021-12-06 00:00:00,1,,,,2021-12-01
1554,2,No,152,ESTRUTURAS (sábados trabalhados),,393 d,2020-07-24 00:00:00,2021-09-30 00:00:00,2020-08-05 00:00:00,2021-11-25 00:00:00,,,,,2021-12-01
1555,3,No,241,RETIRADO DO REESCORAMENTO E LIMPEZA DA ESTRUTURA,,326 d,2020-10-22 00:00:00,2021-09-30 00:00:00,2020-10-24 00:00:00,2021-11-25 00:00:00,,,,,2021-12-01
1556,4,No,283,RETIRADA DO REESCORAMENTO E LIMPEZA DA ESTRUTURA - COBERTURA,,3 d,2021-09-28 00:00:00,2021-09-30 00:00:00,2021-11-23 00:00:00,2021-11-25 00:00:00,1,,,,2021-12-01
1557,3,No,322,IMPERMEABILIZAÇÃO COBERTURA DO CX D' ÁGUA,,13 d,2021-09-20 00:00:00,2021-10-06 00:00:00,2021-12-14 00:00:00,2022-01-03 00:00:00,,,,,2021-12-01
1558,4,No,323,IMPERMEABILIZAÇÃO COBERTURA DO CX D' ÁGUA,Empresa 10,13 d,2021-09-20 00:00:00,2021-10-06 00:00:00,2021-12-14 00:00:00,2022-01-03 00:00:00,1,,,,2021-12-01
1559,3,No,344,IMPERMEABILIZAÇÃO DOS POÇOS DE ELEVADORES,,30 d,2021-09-29 00:00:00,2021-11-11 00:00:00,2021-10-27 00:00:00,2021-12-09 00:00:00,,,,,2021-12-01
1560,4,No,348,IMPERMEABILIZAÇÃO DOS POÇOS DE ELEVADORES - SOCIAL,Empresa 10,5 d,2021-10-21 00:00:00,2021-10-27 00:00:00,2021-11-19 00:00:00,2021-11-25 00:00:00,1,,,,2021-12-01
1561,4,No,349,IMPERMEABILIZAÇÃO DOS POÇOS DE ELEVADORES - SOCIAL,Empresa 10,5 d,2021-10-28 00:00:00,2021-11-04 00:00:00,2021-11-26 00:00:00,2021-12-02 00:00:00,1,,,,2021-12-01
1562,4,No,350,IMPERMEABILIZAÇÃO DOS POÇOS DE ELEVADORES - SOCIAL,Empresa 10,5 d,2021-11-05 00:00:00,2021-11-11 00:00:00,2021-12-03 00:00:00,2021-12-09 00:00:00,1,,,,2021-12-01
1563,3,Yes,365,IMPERMEABILIZAÇÃO DA COBERTURA DA CAIXA DE ELEVADORES,,30 d,2021-10-21 00:00:00,2021-12-03 00:00:00,2021-11-23 00:00:00,2022-01-05 00:00:00,,,,,2021-12-01
1564,4,Yes,366,IMPERMEABILIZAÇÃO DA COBERTURA DA CAIXA DE ELEVADORES - SERVIÇO,Empresa 10,5 d,2021-10-21 00:00:00,2021-10-27 00:00:00,2021-11-23 00:00:00,2021-11-29 00:00:00,1,,,,2021-12-01
1565,4,Yes,367,IMPERMEABILIZAÇÃO DA COBERTURA DA CAIXA DE ELEVADORES - SOCIAL,Empresa 10,5 d,2021-10-28 00:00:00,2021-11-04 00:00:00,2021-11-30 00:00:00,2021-12-06 00:00:00,1,,,,2021-12-01
1566,4,No,368,IMPERMEABILIZAÇÃO DA COBERTURA DA CAIXA DE ELEVADORES - SOCIAL,Empresa 10,5 d,2021-11-05 00:00:00,2021-11-11 00:00:00,2021-12-07 00:00:00,2021-12-13 00:00:00,1,,,,2021-12-01
1567,4,No,369,IMPERMEABILIZAÇÃO DA COBERTURA DA CAIXA DE ELEVADORES - SOCIAL,Empresa 10,5 d,2021-11-12 00:00:00,2021-11-19 00:00:00,2021-12-14 00:00:00,2021-12-20 00:00:00,1,,,,2021-12-01
1568,4,No,370,IMPERMEABILIZAÇÃO DA COBERTURA DA CAIXA DE ELEVADORES - SOCIAL,Empresa 10,5 d,2021-11-22 00:00:00,2021-11-26 00:00:00,2021-12-21 00:00:00,2021-12-28 00:00:00,1,,,,2021-12-01
1569,4,No,371,IMPERMEABILIZAÇÃO DA COBERTURA DA CAIXA DE ELEVADORES - SOCIAL,Empresa 10,5 d,2021-11-29 00:00:00,2021-12-03 00:00:00,2021-12-29 00:00:00,2022-01-05 00:00:00,1,,,,2021-12-01
1570,4,Yes,373,REGULARIZAÇÃO NO POÇO DOS ELEVADORES - SERVIÇO,Empresa 3,10 d,2021-10-28 00:00:00,2021-11-04 00:00:00,2021-11-30 00:00:00,2021-12-13 00:00:00,1,,,,2021-12-01
1571,4,Yes,374,REGULARIZAÇÃO NO POÇO DOS ELEVADORES - SOCIAL,Empresa 3,10 d,2021-11-05 00:00:00,2021-11-11 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,1,,,,2021-12-01
1572,4,No,375,REGULARIZAÇÃO NO POÇO DOS ELEVADORES - SOCIAL,Empresa 3,10 d,2021-11-12 00:00:00,2021-11-19 00:00:00,2021-12-29 00:00:00,2022-01-12 00:00:00,1,,,,2021-12-01
1573,4,Yes,380,PINTURA NOS POÇOS DE ELEVADORES - SERVIÇO,Empresa 10,5 d,2021-11-05 00:00:00,2021-11-11 00:00:00,2021-12-14 00:00:00,2021-12-20 00:00:00,1,,,Pintura em 1 ekevador de serviço e 2 sociais,2021-12-01
1574,4,Yes,381,PINTURA NOS POÇOS DE ELEVADORES - SOCIAL,Empresa 10,5 d,2021-11-12 00:00:00,2021-11-19 00:00:00,2021-12-29 00:00:00,2022-01-05 00:00:00,1,,,,2021-12-01
1575,4,Yes,387,ILUMINAÇÃO DO POÇO DE ELEVADOR - SERVIÇO,Empresa 2,5 d,2021-11-12 00:00:00,2021-11-19 00:00:00,2021-12-21 00:00:00,2021-12-28 00:00:00,1,,,,2021-12-01
1576,4,Yes,388,ILUMINAÇÃO DO POÇO DE ELEVADOR - SOCIAL,Empresa 2,5 d,2021-11-22 00:00:00,2021-11-26 00:00:00,2022-01-06 00:00:00,2022-01-12 00:00:00,1,,,,2021-12-01
1577,4,Yes,394,ENTREGA DOS POÇOS DE ELEVADORES - SERVIÇO,Empresa 2,3 d,2021-11-22 00:00:00,2021-11-24 00:00:00,2021-12-29 00:00:00,2022-01-03 00:00:00,1,,,Entregue 1 social e 1 serviço,2021-12-01
1578,4,Yes,456,PORTAS DE MADEIRA E GUARNIÇÕES COM FERRAGENS (inclusive Hall),,2 d,2021-03-23 00:00:00,2021-03-24 00:00:00,2021-11-26 00:00:00,2021-11-29 00:00:00,1,,,,2021-12-01
1579,4,Yes,457,ESQUADRIAS E VIDROS  (com automação),,2 d,2021-03-25 00:00:00,2021-03-26 00:00:00,2021-11-30 00:00:00,2021-12-01 00:00:00,1,,,,2021-12-01
1580,4,Yes,589,MARCAÇÃO TOTAL DA ALVENARIA - 39 ANDAR,Empresa 3,4 d,2021-09-21 00:00:00,2021-09-24 00:00:00,2021-11-23 00:00:00,2021-11-26 00:00:00,1,,,,2021-12-01
1581,4,Yes,621,ELEVAÇÃO TOTAL DA ALVENARIA - 37 ANDAR,Empresa 3,5 d,2021-09-15 00:00:00,2021-09-21 00:00:00,2021-12-07 00:00:00,2021-12-13 00:00:00,1,,,,2021-12-01
1582,4,Yes,622,ELEVAÇÃO TOTAL DA ALVENARIA - 38 ANDAR,Empresa 3,5 d,2021-09-22 00:00:00,2021-09-28 00:00:00,2021-11-23 00:00:00,2021-11-29 00:00:00,1,,,,2021-12-01
1583,4,Yes,623,ELEVAÇÃO TOTAL DA ALVENARIA - 39 ANDAR,Empresa 3,5 d,2021-09-29 00:00:00,2021-10-05 00:00:00,2021-11-30 00:00:00,2021-12-06 00:00:00,1,,,,2021-12-01
1584,4,Yes,655,CHUMBAMENTO DE CAIXAS ELÉTRICAS - 37 ANDAR,Empresa 2,4 d,2021-09-22 00:00:00,2021-09-27 00:00:00,2021-12-14 00:00:00,2021-12-17 00:00:00,1,,,,2021-12-01
1585,4,Yes,656,CHUMBAMENTO DE CAIXAS ELÉTRICAS - 38 ANDAR,Empresa 2,4 d,2021-09-29 00:00:00,2021-10-04 00:00:00,2021-11-30 00:00:00,2021-12-03 00:00:00,1,,,,2021-12-01
1586,4,Yes,720,CONTRAPISO NAS ÁREAS SECAS (incluso cozinha) - 34 ANDAR,Empresa 4,5 d,2021-09-03 00:00:00,2021-09-10 00:00:00,2021-11-23 00:00:00,2021-11-29 00:00:00,1,,,,2021-12-01
1587,4,Yes,722,CONTRAPISO NAS ÁREAS SECAS (incluso cozinha) - 36 ANDAR,Empresa 4,5 d,2021-09-21 00:00:00,2021-09-27 00:00:00,2021-11-30 00:00:00,2021-12-06 00:00:00,1,,,,2021-12-01
1588,4,No,757,PONTOS E FAIXAS - ÁREAS SECAS - 37 ANDAR,Empresa 8,3 d,2021-10-11 00:00:00,2021-10-14 00:00:00,2021-12-29 00:00:00,2022-01-03 00:00:00,1,,,,2021-12-01
1589,4,No,758,PONTOS E FAIXAS - ÁREAS SECAS - 38 ANDAR,Empresa 8,3 d,2021-10-19 00:00:00,2021-10-21 00:00:00,2021-12-14 00:00:00,2021-12-16 00:00:00,1,,,,2021-12-01
1590,4,No,792,PONTOS E FAIXAS - ÁREAS ÚMIDAS - 38 ANDAR,Empresa 3,3 d,2021-10-22 00:00:00,2021-10-26 00:00:00,2021-12-17 00:00:00,2021-12-21 00:00:00,,2021-12-17 00:00:00,2021-12-21 00:00:00,,2021-12-01
1591,4,Yes,822,FUNDOS DE QUADROS ELÉTRICOS - 34 ANDAR,Empresa 2,3 d,2021-09-21 00:00:00,2021-09-23 00:00:00,2021-11-26 00:00:00,2021-11-30 00:00:00,1,,,,2021-12-01
1592,4,Yes,825,FUNDOS DE QUADROS ELÉTRICOS - 37 ANDAR,Empresa 2,3 d,2021-10-20 00:00:00,2021-10-22 00:00:00,2021-12-20 00:00:00,2021-12-22 00:00:00,1,,,,2021-12-01
1593,4,Yes,826,FUNDOS DE QUADROS ELÉTRICOS - 38 ANDAR,Empresa 2,3 d,2021-10-27 00:00:00,2021-10-29 00:00:00,2021-12-06 00:00:00,2021-12-08 00:00:00,1,,,,2021-12-01
1594,4,Yes,829,POSICIONAMENTO E CHUMBAMENTO DE CONTRAMARCOS - 7 ANDAR,Empresa 9,2 d,2021-03-12 00:00:00,2021-03-18 00:00:00,2021-12-29 00:00:00,2021-12-30 00:00:00,1,,,,2021-12-01
1595,4,No,859,POSICIONAMENTO E CHUMBAMENTO DE CONTRAMARCOS - 37 ANDAR,Empresa 9,3 d,2021-10-25 00:00:00,2021-10-29 00:00:00,2022-01-04 00:00:00,2022-01-06 00:00:00,1,,,,2021-12-01
1596,4,No,860,POSICIONAMENTO E CHUMBAMENTO DE CONTRAMARCOS - 38 ANDAR,Empresa 9,3 d,2021-11-01 00:00:00,2021-11-08 00:00:00,2021-12-17 00:00:00,2021-12-21 00:00:00,1,,,,2021-12-01
1597,4,No,890,DISTRIBUIÇÃO HIDRÁULICA EM PAREDES - 34 ANDAR,Empresa 2,4 d,2021-10-01 00:00:00,2021-10-05 00:00:00,2021-11-22 00:00:00,2021-11-25 00:00:00,1,,,,2021-12-01
1598,4,No,894,DISTRIBUIÇÃO HIDRÁULICA EM PAREDES - 38 ANDAR,Empresa 2,4 d,2021-11-09 00:00:00,2021-11-11 00:00:00,2021-12-22 00:00:00,2021-12-28 00:00:00,,2021-12-22 00:00:00,2021-12-28 00:00:00,,2021-12-01
1599,4,No,924,DISTRIBUIÇÃO DE GÁS EM PAREDES - 34 ANDAR,Empresa 2,3 d,2021-10-06 00:00:00,2021-10-08 00:00:00,2021-11-26 00:00:00,2021-11-30 00:00:00,1,,,,2021-12-01
1600,4,No,926,DISTRIBUIÇÃO DE GÁS EM PAREDES - 36 ANDAR,Empresa 2,3 d,2021-10-22 00:00:00,2021-10-26 00:00:00,2021-11-23 00:00:00,2021-11-25 00:00:00,1,,,,2021-12-01
1601,4,Yes,952,INFRAESTRUTURA DE AR CONDICIONADO - 28 ANDAR,,3 d,2021-08-27 00:00:00,2021-08-31 00:00:00,2021-12-10 00:00:00,2021-12-14 00:00:00,1,,,,2021-12-01
1602,4,Yes,953,INFRAESTRUTURA DE AR CONDICIONADO - 29 ANDAR,,3 d,2021-09-03 00:00:00,2021-09-08 00:00:00,2021-12-17 00:00:00,2021-12-21 00:00:00,1,,,,2021-12-01
1603,4,Yes,954,INFRAESTRUTURA DE AR CONDICIONADO - 30 ANDAR,,3 d,2021-09-13 00:00:00,2021-09-15 00:00:00,2021-12-27 00:00:00,2021-12-29 00:00:00,1,,,,2021-12-01
1604,4,No,992,INFRAESTRUTURA DE EXAUSTÃO - 34 ANDAR,,3 d,2021-10-11 00:00:00,2021-10-14 00:00:00,2021-11-22 00:00:00,2021-11-24 00:00:00,1,,,,2021-12-01
1605,4,No,996,INFRAESTRUTURA DE EXAUSTÃO - 38 ANDAR,,3 d,2021-11-18 00:00:00,2021-11-22 00:00:00,2021-12-22 00:00:00,2021-12-27 00:00:00,1,,,,2021-12-01
1606,4,Yes,999,FIAÇÃO ELÉTRICA E ARAME GUIA DE TELEFONIA - 7 ANDAR,Empresa 2,4 d,2021-04-01 00:00:00,2021-04-08 00:00:00,2021-12-17 00:00:00,2021-12-22 00:00:00,1,,,,2021-12-01
1607,4,Yes,1026,FIAÇÃO ELÉTRICA E ARAME GUIA DE TELEFONIA - 34 ANDAR,Empresa 2,4 d,2021-10-15 00:00:00,2021-10-21 00:00:00,2021-11-19 00:00:00,2021-11-24 00:00:00,1,,,,2021-12-01
1608,4,Yes,1029,FIAÇÃO ELÉTRICA E ARAME GUIA DE TELEFONIA - 37 ANDAR,Empresa 2,4 d,2021-11-16 00:00:00,2021-11-22 00:00:00,2021-12-20 00:00:00,2021-12-23 00:00:00,1,,,,2021-12-01
1609,4,No,1060,FIAÇÃO DE TELEFONIA - 34 ANDAR,Empresa 2,2 d,2021-10-22 00:00:00,2021-10-25 00:00:00,2021-11-23 00:00:00,2021-11-24 00:00:00,,,,,2021-12-01
1610,4,No,1092,FIXAÇÃO DA ALVENARIA - 32 ANDAR,Empresa 3,2 d,2021-09-13 00:00:00,2021-09-15 00:00:00,2021-11-30 00:00:00,2021-12-01 00:00:00,1,,,,2021-12-01
1611,4,Yes,1093,FIXAÇÃO DA ALVENARIA - 33 ANDAR,Empresa 3,2 d,2021-09-22 00:00:00,2021-09-24 00:00:00,2021-12-14 00:00:00,2021-12-15 00:00:00,1,,,,2021-12-01
1612,4,No,1125,EMBOÇO ÁREAS FRIAS - 31 ANDAR,Empresa 3,5 d,2021-09-30 00:00:00,2021-10-06 00:00:00,2021-11-23 00:00:00,2021-11-29 00:00:00,1,,,,2021-12-01
1613,4,No,1126,EMBOÇO ÁREAS FRIAS - 32 ANDAR,Empresa 3,5 d,2021-10-07 00:00:00,2021-10-14 00:00:00,2021-11-30 00:00:00,2021-12-06 00:00:00,1,,,,2021-12-01
1614,4,No,1135,GESSO EM ÁREAS SECAS E TETO - 7 ANDAR,Empresa 8,5 d,2021-12-24 00:00:00,2021-12-30 00:00:00,2021-11-30 00:00:00,2021-12-06 00:00:00,,2021-11-30 00:00:00,2021-12-06 00:00:00,,2021-12-01
1615,4,Yes,1154,GESSO EM ÁREAS SECAS E TETO - 26 ANDAR,Empresa 8,5 d,2021-09-01 00:00:00,2021-09-08 00:00:00,2021-11-26 00:00:00,2021-12-02 00:00:00,1,,,,2021-12-01
1616,4,Yes,1155,GESSO EM ÁREAS SECAS E TETO - 27 ANDAR,Empresa 8,5 d,2021-09-09 00:00:00,2021-09-15 00:00:00,2021-12-03 00:00:00,2021-12-09 00:00:00,1,,,,2021-12-01
1617,4,Yes,1156,GESSO EM ÁREAS SECAS E TETO - 28 ANDAR,Empresa 8,5 d,2021-09-16 00:00:00,2021-09-22 00:00:00,2021-12-10 00:00:00,2021-12-16 00:00:00,1,,,,2021-12-01
1618,4,No,1186,ESTRUTURA PARA DRYWALL EM SHAFTS - 24 ANDAR,Empresa 8,4 d,2021-08-25 00:00:00,2021-08-26 00:00:00,2021-11-24 00:00:00,2021-11-29 00:00:00,1,,,,2021-12-01
1619,4,No,1189,ESTRUTURA PARA DRYWALL EM SHAFTS - 27 ANDAR,Empresa 8,4 d,2021-09-16 00:00:00,2021-09-17 00:00:00,2021-11-30 00:00:00,2021-12-03 00:00:00,1,,,,2021-12-01
1620,4,No,1190,ESTRUTURA PARA DRYWALL EM SHAFTS - 28 ANDAR,Empresa 8,4 d,2021-09-23 00:00:00,2021-09-24 00:00:00,2021-12-06 00:00:00,2021-12-09 00:00:00,0.5,2021-12-13 00:00:00,2021-12-16 00:00:00,Falta instalação do kit hidráulico,2021-12-01
1621,4,No,1191,ESTRUTURA PARA DRYWALL EM SHAFTS - 29 ANDAR,Empresa 8,4 d,2021-09-30 00:00:00,2021-10-01 00:00:00,2021-12-10 00:00:00,2021-12-15 00:00:00,0.5,2021-12-17 00:00:00,2021-12-22 00:00:00,Falta instalação do kit hidráulico,2021-12-01
1622,4,No,1220,DISTRIBUIÇÃO HIDRAULICA PEX (parede) - 24 ANDAR,Empresa 2,3 d,2021-08-27 00:00:00,2021-09-01 00:00:00,2021-11-30 00:00:00,2021-12-02 00:00:00,1,,,,2021-12-01
1623,4,No,1223,DISTRIBUIÇÃO HIDRAULICA PEX (parede) - 27 ANDAR,Empresa 2,3 d,2021-09-20 00:00:00,2021-09-23 00:00:00,2021-12-06 00:00:00,2021-12-08 00:00:00,1,,,,2021-12-01
1624,4,No,1224,DISTRIBUIÇÃO HIDRAULICA PEX (parede) - 28 ANDAR,Empresa 2,3 d,2021-09-27 00:00:00,2021-09-30 00:00:00,2021-12-10 00:00:00,2021-12-14 00:00:00,1,,,,2021-12-01
1625,4,No,1254,TESTES EM TUBULAÇÕES DE PAREDES - 24 ANDAR,Empresa 2,2 d,2021-09-02 00:00:00,2021-09-03 00:00:00,2021-12-03 00:00:00,2021-12-06 00:00:00,1,,,,2021-12-01
1626,4,No,1257,TESTES EM TUBULAÇÕES DE PAREDES - 27 ANDAR,Empresa 2,2 d,2021-09-24 00:00:00,2021-09-27 00:00:00,2021-12-09 00:00:00,2021-12-10 00:00:00,1,,,,2021-12-01
